,Vm1 (mV)
22850,-99.63989
22851,-99.67041
22852,-99.731445
22853,-99.70093
22854,-99.63989
22855,-99.63989
22856,-99.609375
22857,-99.51782
22858,-99.39575
22859,-99.67041
22860,-99.63989
22861,-99.487305
22862,-99.45679
22863,-99.63989
22864,-99.487305
22865,-99.63989
22866,-99.731445
22867,-99.63989
22868,-99.67041
22869,-99.67041
22870,-99.70093
22871,-99.67041
22872,-99.67041
22873,-99.63989
22874,-99.67041
22875,-99.67041
22876,-99.57886
22877,-99.88403
22878,-99.79248
22879,-99.731445
22880,-99.487305
22881,-99.823
22882,-99.67041
22883,-99.63989
22884,-99.70093
22885,-99.79248
22886,-99.42627
22887,-99.57886
22888,-99.67041
22889,-99.67041
22890,-99.70093
22891,-99.63989
22892,-99.67041
22893,-99.67041
22894,-99.63989
22895,-99.487305
22896,-99.39575
22897,-99.76196
22898,-99.45679
22899,-99.70093
22900,-99.57886
22901,-99.823
22902,-99.823
22903,-99.487305
22904,-99.243164
22905,-99.609375
22906,-99.609375
22907,-99.609375
22908,-99.70093
22909,-99.70093
22910,-99.70093
22911,-99.731445
22912,-99.731445
22913,-99.67041
22914,-99.70093
22915,-99.63989
22916,-99.39575
22917,-99.63989
22918,-99.63989
22919,-99.63989
22920,-99.365234
22921,-99.67041
22922,-99.609375
22923,-99.57886
22924,-99.67041
22925,-99.731445
22926,-99.70093
22927,-99.42627
22928,-99.39575
22929,-99.70093
22930,-99.487305
22931,-99.731445
22932,-99.57886
22933,-99.67041
22934,-99.67041
22935,-99.67041
22936,-99.57886
22937,-99.487305
22938,-99.487305
22939,-99.70093
22940,-99.57886
22941,-99.51782
22942,-99.67041
22943,-99.63989
22944,-99.57886
22945,-99.63989
22946,-99.609375
22947,-99.63989
22948,-99.609375
22949,-99.63989
22950,-99.63989
22951,-99.70093
22952,-99.63989
22953,-99.57886
22954,-99.51782
22955,-99.45679
22956,-99.57886
22957,-99.731445
22958,-99.51782
22959,-99.45679
22960,-99.63989
22961,-99.63989
22962,-99.609375
22963,-99.487305
22964,-99.63989
22965,-99.67041
22966,-99.67041
22967,-99.67041
22968,-99.51782
22969,-99.823
22970,-99.67041
22971,-99.79248
22972,-99.67041
22973,-99.67041
22974,-99.67041
22975,-99.63989
22976,-99.57886
22977,-99.365234
22978,-99.67041
22979,-99.76196
22980,-99.609375
22981,-99.76196
22982,-99.731445
22983,-99.731445
22984,-99.76196
22985,-99.67041
22986,-99.51782
22987,-99.45679
22988,-99.67041
22989,-99.365234
22990,-99.51782
22991,-99.39575
22992,-99.88403
22993,-99.823
22994,-99.609375
22995,-99.67041
22996,-99.70093
22997,-99.609375
22998,-99.57886
22999,-99.51782
23000,-99.67041
23001,-99.609375
23002,-99.365234
23003,-99.51782
23004,-99.487305
23005,-99.63989
23006,-99.67041
23007,-99.731445
23008,-99.63989
23009,-99.70093
23010,-99.45679
23011,-99.57886
23012,-99.731445
23013,-99.67041
23014,-99.70093
23015,-99.67041
23016,-99.57886
23017,-99.365234
23018,-99.487305
23019,-99.67041
23020,-99.609375
23021,-99.45679
23022,-99.45679
23023,-99.609375
23024,-99.51782
23025,-99.67041
23026,-99.57886
23027,-99.70093
23028,-99.70093
23029,-99.70093
23030,-99.63989
23031,-99.70093
23032,-99.70093
23033,-99.67041
23034,-99.731445
23035,-99.63989
23036,-99.609375
23037,-99.487305
23038,-99.487305
23039,-99.67041
23040,-99.63989
23041,-99.57886
23042,-99.67041
23043,-99.70093
23044,-99.51782
23045,-99.27368
23046,-99.365234
23047,-99.63989
23048,-99.63989
23049,-99.67041
23050,-99.70093
23051,-99.67041
23052,-99.57886
23053,-99.63989
23054,-99.609375
23055,-99.76196
23056,-99.76196
23057,-99.731445
23058,-99.70093
23059,-99.67041
23060,-99.76196
23061,-99.76196
23062,-99.70093
23063,-99.67041
23064,-99.67041
23065,-99.67041
23066,-99.57886
23067,-99.57886
23068,-99.609375
23069,-99.67041
23070,-99.45679
23071,-99.42627
23072,-99.57886
23073,-99.63989
23074,-99.365234
23075,-99.39575
23076,-99.67041
23077,-99.67041
23078,-99.45679
23079,-99.487305
23080,-99.70093
23081,-99.63989
23082,-99.51782
23083,-99.51782
23084,-99.67041
23085,-99.63989
23086,-99.63989
23087,-99.67041
23088,-99.63989
23089,-99.70093
23090,-99.67041
23091,-99.67041
23092,-99.609375
23093,-99.63989
23094,-99.57886
23095,-99.365234
23096,-99.487305
23097,-99.70093
23098,-99.67041
23099,-99.609375
23100,-99.487305
23101,-99.45679
23102,-99.57886
23103,-99.70093
23104,-99.609375
23105,-99.45679
23106,-99.33472
23107,-99.487305
23108,-99.63989
23109,-99.67041
23110,-99.63989
23111,-99.63989
23112,-99.609375
23113,-99.609375
23114,-99.609375
23115,-99.70093
23116,-99.45679
23117,-99.63989
23118,-99.731445
23119,-99.67041
23120,-99.63989
23121,-99.731445
23122,-99.731445
23123,-99.731445
23124,-99.63989
23125,-99.70093
23126,-99.853516
23127,-99.51782
23128,-99.609375
23129,-99.609375
23130,-99.63989
23131,-99.63989
23132,-99.51782
23133,-99.45679
23134,-99.63989
23135,-99.70093
23136,-99.63989
23137,-99.79248
23138,-99.57886
23139,-99.45679
23140,-99.63989
23141,-99.63989
23142,-99.57886
23143,-99.63989
23144,-99.67041
23145,-99.70093
23146,-99.67041
23147,-99.39575
23148,-99.487305
23149,-99.42627
23150,-99.487305
23151,-99.487305
23152,-99.365234
23153,-99.57886
23154,-99.45679
23155,-99.609375
23156,-99.609375
23157,-99.609375
23158,-99.487305
23159,-99.51782
23160,-99.609375
23161,-99.609375
23162,-99.365234
23163,-99.487305
23164,-99.609375
23165,-99.70093
23166,-99.67041
23167,-99.731445
23168,-99.70093
23169,-99.70093
23170,-99.63989
23171,-99.731445
23172,-99.45679
23173,-99.67041
23174,-99.70093
23175,-99.67041
23176,-99.609375
23177,-99.609375
23178,-99.731445
23179,-99.67041
23180,-99.70093
23181,-99.609375
23182,-99.76196
23183,-99.487305
23184,-99.57886
23185,-99.51782
23186,-99.67041
23187,-99.63989
23188,-99.70093
23189,-99.487305
23190,-99.823
23191,-99.51782
23192,-99.67041
23193,-99.67041
23194,-99.63989
23195,-99.70093
23196,-99.609375
23197,-99.91455
23198,-99.45679
23199,-99.67041
23200,-99.57886
23201,-99.70093
23202,-99.67041
23203,-99.609375
23204,-99.67041
23205,-99.70093
23206,-99.57886
23207,-99.45679
23208,-99.45679
23209,-99.609375
23210,-99.45679
23211,-99.609375
23212,-99.45679
23213,-99.63989
23214,-99.3042
23215,-99.45679
23216,-99.67041
23217,-99.67041
23218,-99.63989
23219,-99.27368
23220,-99.487305
23221,-99.63989
23222,-99.609375
23223,-99.57886
23224,-99.67041
23225,-99.731445
23226,-99.609375
23227,-99.67041
23228,-99.243164
23229,-99.243164
23230,-99.609375
23231,-99.51782
23232,-99.63989
23233,-99.70093
23234,-99.731445
23235,-99.487305
23236,-99.609375
23237,-99.63989
23238,-99.63989
23239,-99.243164
23240,-99.57886
23241,-99.67041
23242,-99.51782
23243,-99.51782
23244,-99.67041
23245,-99.70093
23246,-99.823
23247,-99.67041
23248,-99.609375
23249,-99.51782
23250,-99.57886
23251,-99.609375
23252,-99.365234
23253,-99.3042
23254,-99.67041
23255,-99.63989
23256,-99.70093
23257,-99.63989
23258,-99.487305
23259,-99.51782
23260,-99.67041
23261,-99.609375
23262,-99.42627
23263,-99.609375
23264,-99.63989
23265,-99.731445
23266,-99.67041
23267,-99.70093
23268,-99.487305
23269,-99.42627
23270,-99.609375
23271,-99.63989
23272,-99.57886
23273,-99.51782
23274,-99.70093
23275,-99.731445
23276,-99.67041
23277,-99.487305
23278,-99.609375
23279,-99.731445
23280,-99.731445
23281,-99.45679
23282,-99.487305
23283,-99.487305
23284,-99.3042
23285,-99.42627
23286,-99.51782
23287,-99.67041
23288,-99.63989
23289,-99.70093
23290,-99.70093
23291,-99.731445
23292,-99.67041
23293,-99.70093
23294,-99.609375
23295,-99.487305
23296,-99.88403
23297,-99.42627
23298,-99.67041
23299,-99.609375
23300,-99.51782
23301,-99.853516
23302,-99.67041
23303,-99.70093
23304,-99.731445
23305,-99.67041
23306,-99.42627
23307,-99.51782
23308,-99.63989
23309,-99.63989
23310,-99.70093
23311,-99.67041
23312,-99.67041
23313,-99.63989
23314,-99.57886
23315,-99.57886
23316,-99.63989
23317,-99.45679
23318,-99.487305
23319,-99.609375
23320,-99.487305
23321,-99.609375
23322,-99.51782
23323,-99.88403
23324,-99.79248
23325,-99.33472
23326,-99.57886
23327,-99.63989
23328,-99.70093
23329,-99.70093
23330,-99.67041
23331,-99.731445
23332,-99.67041
23333,-99.63989
23334,-99.63989
23335,-99.51782
23336,-99.365234
23337,-99.731445
23338,-99.67041
23339,-99.70093
23340,-99.609375
23341,-99.823
23342,-99.609375
23343,-99.609375
23344,-99.243164
23345,-99.67041
23346,-99.609375
23347,-99.63989
23348,-99.76196
23349,-99.67041
23350,-99.70093
23351,-99.70093
23352,-99.67041
23353,-99.67041
23354,-99.63989
23355,-99.63989
23356,-99.57886
23357,-99.487305
23358,-99.487305
23359,-99.67041
23360,-99.67041
23361,-99.243164
23362,-99.365234
23363,-99.70093
23364,-99.27368
23365,-99.365234
23366,-99.51782
23367,-99.609375
23368,-99.609375
23369,-99.609375
23370,-99.63989
23371,-99.63989
23372,-99.63989
23373,-99.609375
23374,-99.57886
23375,-99.91455
23376,-99.57886
23377,-99.63989
23378,-99.63989
23379,-99.487305
23380,-99.51782
23381,-99.67041
23382,-99.67041
23383,-99.70093
23384,-99.67041
23385,-99.76196
23386,-99.51782
23387,-99.63989
23388,-99.487305
23389,-99.609375
23390,-99.609375
23391,-99.609375
23392,-99.57886
23393,-99.63989
23394,-99.57886
23395,-99.57886
23396,-99.70093
23397,-99.70093
23398,-99.70093
23399,-99.609375
23400,-99.57886
23401,-99.51782
23402,-99.67041
23403,-99.70093
23404,-99.79248
23405,-99.79248
23406,-99.487305
23407,-99.57886
23408,-99.63989
23409,-99.609375
23410,-99.63989
23411,-99.67041
23412,-99.609375
23413,-99.487305
23414,-99.63989
23415,-99.609375
23416,-99.731445
23417,-99.731445
23418,-99.70093
23419,-99.63989
23420,-99.609375
23421,-99.67041
23422,-99.731445
23423,-99.67041
23424,-99.67041
23425,-99.45679
23426,-99.42627
23427,-99.609375
23428,-99.70093
23429,-99.67041
23430,-99.70093
23431,-99.76196
23432,-99.67041
23433,-99.67041
23434,-99.67041
23435,-99.63989
23436,-99.57886
23437,-99.39575
23438,-99.731445
23439,-99.70093
23440,-99.51782
23441,-99.63989
23442,-99.67041
23443,-99.63989
23444,-99.67041
23445,-99.70093
23446,-99.609375
23447,-99.57886
23448,-99.609375
23449,-99.67041
23450,-99.63989
23451,-99.63989
23452,-99.63989
23453,-99.609375
23454,-99.45679
23455,-99.27368
23456,-99.487305
23457,-99.63989
23458,-99.67041
23459,-99.487305
23460,-99.42627
23461,-99.67041
23462,-99.67041
23463,-99.63989
23464,-99.70093
23465,-99.42627
23466,-99.42627
23467,-99.67041
23468,-99.51782
23469,-99.63989
23470,-99.51782
23471,-99.51782
23472,-99.57886
23473,-99.51782
23474,-99.27368
23475,-99.51782
23476,-99.57886
23477,-99.63989
23478,-99.57886
23479,-99.51782
23480,-99.76196
23481,-99.70093
23482,-99.57886
23483,-99.609375
23484,-99.63989
23485,-99.70093
23486,-99.67041
23487,-99.609375
23488,-99.609375
23489,-99.63989
23490,-99.731445
23491,-99.487305
23492,-99.63989
23493,-99.45679
23494,-99.70093
23495,-99.67041
23496,-99.57886
23497,-99.42627
23498,-99.45679
23499,-99.70093
23500,-99.67041
23501,-99.42627
23502,-99.57886
23503,-99.57886
23504,-99.3042
23505,-99.63989
23506,-99.609375
23507,-99.70093
23508,-99.63989
23509,-99.63989
23510,-99.63989
23511,-99.67041
23512,-99.70093
23513,-99.70093
23514,-99.70093
23515,-99.63989
23516,-99.609375
23517,-99.39575
23518,-99.487305
23519,-99.76196
23520,-99.67041
23521,-99.67041
23522,-99.51782
23523,-99.823
23524,-99.609375
23525,-99.63989
23526,-99.67041
23527,-99.63989
23528,-99.70093
23529,-99.67041
23530,-99.70093
23531,-99.70093
23532,-99.67041
23533,-99.67041
23534,-99.609375
23535,-99.609375
23536,-99.27368
23537,-99.67041
23538,-99.70093
23539,-99.70093
23540,-99.45679
23541,-99.853516
23542,-99.70093
23543,-99.76196
23544,-99.57886
23545,-99.42627
23546,-99.67041
23547,-99.51782
23548,-99.57886
23549,-99.63989
23550,-99.67041
23551,-99.63989
23552,-99.67041
23553,-99.70093
23554,-99.70093
23555,-99.57886
23556,-99.63989
23557,-99.42627
23558,-99.609375
23559,-99.609375
23560,-99.45679
23561,-99.731445
23562,-99.63989
23563,-99.70093
23564,-99.70093
23565,-99.79248
23566,-99.57886
23567,-99.487305
23568,-99.57886
23569,-99.67041
23570,-99.609375
23571,-99.63989
23572,-99.67041
23573,-99.487305
23574,-99.51782
23575,-99.70093
23576,-99.63989
23577,-99.70093
23578,-99.731445
23579,-99.70093
23580,-99.823
23581,-99.70093
23582,-99.57886
23583,-99.609375
23584,-99.70093
23585,-99.67041
23586,-99.67041
23587,-99.243164
23588,-99.67041
23589,-99.609375
23590,-99.42627
23591,-99.57886
23592,-99.45679
23593,-99.63989
23594,-99.487305
23595,-99.731445
23596,-99.853516
23597,-99.70093
23598,-99.70093
23599,-99.63989
23600,-99.731445
23601,-99.731445
23602,-99.67041
23603,-99.63989
23604,-99.67041
23605,-99.63989
23606,-99.39575
23607,-99.63989
23608,-99.76196
23609,-99.27368
23610,-99.33472
23611,-99.39575
23612,-99.27368
23613,-99.51782
23614,-99.51782
23615,-99.67041
23616,-99.70093
23617,-99.67041
23618,-99.243164
23619,-99.853516
23620,-99.731445
23621,-99.57886
23622,-99.57886
23623,-99.67041
23624,-99.57886
23625,-99.70093
23626,-99.70093
23627,-99.67041
23628,-99.853516
23629,-99.731445
23630,-99.51782
23631,-99.67041
23632,-99.45679
23633,-99.731445
23634,-99.76196
23635,-99.70093
23636,-99.70093
23637,-99.609375
23638,-99.39575
23639,-99.57886
23640,-99.63989
23641,-99.57886
23642,-99.45679
23643,-99.487305
23644,-99.51782
23645,-99.63989
23646,-99.70093
23647,-99.70093
23648,-99.67041
23649,-99.67041
23650,-99.731445
23651,-99.731445
23652,-99.57886
23653,-99.67041
23654,-99.609375
23655,-99.51782
23656,-99.3042
23657,-99.70093
23658,-99.70093
23659,-99.67041
23660,-99.609375
23661,-99.70093
23662,-99.67041
23663,-99.70093
23664,-99.63989
23665,-99.609375
23666,-99.57886
23667,-99.63989
23668,-99.63989
23669,-99.63989
23670,-99.609375
23671,-99.609375
23672,-99.70093
23673,-99.57886
23674,-99.609375
23675,-99.39575
23676,-99.70093
23677,-99.487305
23678,-99.63989
23679,-99.57886
23680,-99.33472
23681,-99.63989
23682,-99.67041
23683,-99.67041
23684,-99.609375
23685,-99.51782
23686,-99.42627
23687,-99.57886
23688,-99.609375
23689,-99.57886
23690,-99.51782
23691,-99.45679
23692,-99.51782
23693,-99.79248
23694,-99.853516
23695,-99.731445
23696,-99.63989
23697,-99.45679
23698,-99.70093
23699,-99.70093
23700,-99.67041
23701,-99.609375
23702,-99.33472
23703,-99.609375
23704,-99.79248
23705,-99.487305
23706,-99.57886
23707,-99.731445
23708,-99.70093
23709,-99.67041
23710,-99.67041
23711,-99.70093
23712,-99.67041
23713,-99.63989
23714,-99.63989
23715,-99.609375
23716,-99.67041
23717,-99.70093
23718,-99.70093
23719,-99.609375
23720,-99.51782
23721,-99.51782
23722,-99.63989
23723,-99.57886
23724,-99.57886
23725,-99.76196
23726,-99.63989
23727,-99.51782
23728,-99.57886
23729,-99.67041
23730,-99.609375
23731,-99.609375
23732,-99.609375
23733,-99.45679
23734,-99.57886
23735,-99.67041
23736,-99.487305
23737,-99.67041
23738,-99.70093
23739,-99.63989
23740,-99.79248
23741,-99.67041
23742,-99.609375
23743,-99.63989
23744,-99.70093
23745,-99.63989
23746,-99.731445
23747,-99.33472
23748,-99.42627
23749,-99.42627
23750,-99.609375
23751,-99.51782
23752,-99.609375
23753,-99.67041
23754,-99.731445
23755,-99.51782
23756,-99.70093
23757,-99.70093
23758,-99.609375
23759,-99.609375
23760,-99.76196
23761,-99.63989
23762,-99.487305
23763,-99.57886
23764,-99.70093
23765,-99.70093
23766,-99.853516
23767,-99.45679
23768,-99.39575
23769,-99.27368
23770,-99.33472
23771,-99.3042
23772,-99.365234
23773,-99.487305
23774,-99.731445
23775,-99.67041
23776,-99.70093
23777,-99.57886
23778,-99.67041
23779,-99.63989
23780,-99.70093
23781,-99.57886
23782,-99.63989
23783,-99.51782
23784,-99.67041
23785,-99.70093
23786,-99.70093
23787,-99.487305
23788,-99.63989
23789,-99.57886
23790,-99.67041
23791,-99.42627
23792,-99.731445
23793,-99.51782
23794,-99.609375
23795,-99.731445
23796,-99.70093
23797,-99.67041
23798,-99.57886
23799,-99.51782
23800,-99.63989
23801,-99.609375
23802,-99.51782
23803,-99.487305
23804,-99.63989
23805,-99.70093
23806,-99.70093
23807,-99.63989
23808,-99.823
23809,-99.45679
23810,-99.63989
23811,-99.42627
23812,-99.76196
23813,-99.731445
23814,-99.70093
23815,-99.63989
23816,-99.609375
23817,-99.365234
23818,-99.57886
23819,-99.731445
23820,-99.70093
23821,-99.63989
23822,-99.67041
23823,-99.76196
23824,-99.45679
23825,-99.63989
23826,-99.67041
23827,-99.70093
23828,-99.63989
23829,-99.57886
23830,-99.91455
23831,-99.88403
23832,-99.51782
23833,-99.63989
23834,-99.70093
23835,-99.70093
23836,-99.67041
23837,-99.487305
23838,-99.79248
23839,-99.731445
23840,-99.67041
23841,-99.487305
23842,-99.609375
23843,-99.39575
23844,-99.57886
23845,-99.63989
23846,-99.70093
23847,-99.63989
23848,-99.67041
23849,-99.70093
23850,-99.63989
23851,-99.67041
23852,-99.67041
23853,-99.70093
23854,-99.63989
23855,-99.63989
23856,-99.365234
23857,-99.67041
23858,-99.63989
23859,-99.67041
23860,-99.51782
23861,-99.57886
23862,-99.63989
23863,-99.51782
23864,-99.27368
23865,-99.63989
23866,-99.609375
23867,-99.63989
23868,-99.63989
23869,-99.70093
23870,-99.63989
23871,-99.70093
23872,-99.70093
23873,-99.70093
23874,-99.67041
23875,-99.63989
23876,-99.3042
23877,-99.57886
23878,-99.63989
23879,-99.67041
23880,-99.63989
23881,-99.609375
23882,-99.731445
23883,-99.63989
23884,-99.70093
23885,-99.57886
23886,-99.88403
23887,-99.365234
23888,-99.39575
23889,-99.57886
23890,-99.487305
23891,-99.57886
23892,-99.51782
23893,-99.609375
23894,-99.76196
23895,-99.609375
23896,-99.70093
23897,-99.609375
23898,-99.57886
23899,-99.33472
23900,-99.609375
23901,-99.63989
23902,-99.57886
23903,-99.51782
23904,-99.63989
23905,-99.67041
23906,-99.51782
