,Shutter (mV)
18701,4931.0303
18702,4931.3354
18703,4930.725
18704,4931.3354
18705,4931.0303
18706,4931.0303
18707,4931.0303
18708,4931.0303
18709,4931.0303
18710,4930.725
18711,4931.0303
18712,4931.946
18713,4931.0303
18714,4930.725
18715,4931.0303
18716,4931.3354
18717,4931.3354
18718,4931.3354
18719,4931.0303
18720,4930.725
18721,4931.6406
18722,4931.3354
18723,4930.42
18724,4931.0303
18725,4931.0303
18726,4931.0303
18727,4930.1147
18728,4930.725
18729,4930.725
18730,4931.946
18731,4931.3354
18732,4930.1147
18733,4931.3354
18734,4931.0303
18735,4930.725
18736,4931.946
18737,4931.946
18738,4931.0303
18739,4930.725
18740,4931.6406
18741,4931.0303
18742,4931.6406
18743,4932.251
18744,4931.3354
18745,4930.1147
18746,4931.3354
18747,4929.5044
18748,4931.0303
18749,4931.6406
18750,4931.6406
18751,4931.3354
18752,4931.0303
18753,4931.0303
18754,4932.251
18755,4931.0303
18756,4930.725
18757,4930.725
18758,4930.42
18759,4931.0303
18760,4931.0303
18761,4931.3354
18762,4931.0303
18763,4931.3354
18764,4931.0303
18765,4931.3354
18766,4931.3354
18767,4931.3354
18768,4930.725
18769,4931.3354
18770,4931.6406
18771,4930.725
18772,4931.3354
18773,4931.6406
18774,4931.0303
18775,4931.3354
18776,4931.6406
18777,4931.3354
18778,4930.42
18779,4931.6406
18780,4932.251
18781,4930.725
18782,4930.1147
18783,4930.725
18784,4930.725
18785,4931.3354
18786,4931.3354
18787,4931.0303
18788,4931.0303
18789,4930.42
18790,4931.0303
18791,4931.946
18792,4930.725
18793,4931.0303
18794,4930.725
18795,4930.1147
18796,4931.3354
18797,4931.0303
18798,4931.3354
18799,4930.725
18800,4931.0303
18801,4930.725
18802,4930.42
18803,4931.6406
18804,4931.946
18805,4931.0303
18806,4930.42
18807,4931.0303
18808,4931.6406
18809,4931.3354
18810,4931.3354
18811,4931.946
18812,4931.6406
18813,4931.6406
18814,4931.6406
18815,4930.42
18816,4931.3354
18817,4931.3354
18818,4931.3354
18819,4930.42
18820,4931.946
18821,4931.3354
18822,4931.3354
18823,4930.725
18824,4931.6406
18825,4931.0303
18826,4931.0303
18827,4930.725
18828,4930.725
18829,4931.0303
18830,4930.725
18831,4931.0303
18832,4931.3354
18833,4931.3354
18834,4930.725
18835,4930.725
18836,4931.3354
18837,4931.3354
18838,4930.725
18839,4931.0303
18840,4931.6406
18841,4931.6406
18842,4931.3354
18843,4931.6406
18844,4931.3354
18845,4930.1147
18846,4930.1147
18847,4931.3354
18848,4931.0303
18849,4932.251
18850,4932.8613
18851,4930.725
18852,4931.3354
18853,4931.6406
18854,4931.946
18855,4931.0303
18856,4931.0303
18857,4931.0303
18858,4931.0303
18859,4931.946
18860,4930.725
18861,4931.6406
18862,4931.3354
18863,4931.0303
18864,4931.3354
18865,4930.1147
18866,4931.6406
18867,4931.3354
18868,4931.0303
18869,4931.0303
18870,4931.0303
18871,4930.1147
18872,4931.0303
18873,4931.6406
18874,4931.3354
18875,4931.0303
18876,4930.42
18877,4930.42
18878,4931.0303
18879,4930.1147
18880,4930.725
18881,4931.6406
18882,4931.0303
18883,4930.725
18884,4930.42
18885,4931.3354
18886,4931.3354
18887,4931.0303
18888,4931.0303
18889,4931.6406
18890,4931.6406
18891,4931.0303
18892,4931.3354
18893,4931.0303
18894,4931.6406
18895,4930.42
18896,4931.6406
18897,4931.6406
18898,4931.3354
18899,4931.0303
18900,4931.0303
18901,4930.42
18902,4931.0303
18903,4931.3354
18904,4930.725
18905,4931.0303
18906,4930.725
18907,4931.0303
18908,4930.42
18909,4931.3354
18910,4931.3354
18911,4931.3354
18912,4930.725
18913,4931.0303
18914,4930.725
18915,4931.0303
18916,4930.42
18917,4930.42
18918,4931.6406
18919,4931.0303
18920,4931.946
18921,4930.1147
18922,4931.6406
18923,4930.725
18924,4931.6406
18925,4931.0303
18926,4931.3354
18927,4932.251
18928,4931.3354
18929,4930.725
18930,4931.6406
18931,4931.946
18932,4930.725
18933,4930.725
18934,4931.0303
18935,4931.946
18936,4930.725
18937,4930.42
18938,4931.6406
18939,4930.42
18940,4930.42
18941,4930.725
18942,4931.946
18943,4931.3354
18944,4931.0303
18945,4930.42
18946,4931.3354
18947,4931.6406
18948,4931.3354
18949,4931.946
18950,4931.6406
18951,4931.3354
18952,4930.725
18953,4931.0303
18954,4931.0303
18955,4931.0303
18956,4930.725
18957,4930.42
18958,4929.199
18959,4929.8096
18960,4931.946
18961,4931.0303
18962,4931.0303
18963,4931.946
18964,4931.0303
18965,4930.1147
18966,4931.0303
18967,4932.556
18968,4931.3354
18969,4931.3354
18970,4930.42
18971,4931.6406
18972,4931.3354
18973,4931.0303
18974,4931.3354
18975,4931.3354
18976,4931.6406
18977,4931.0303
18978,4930.725
18979,4930.1147
18980,4930.725
18981,4930.725
18982,4931.3354
18983,4930.42
18984,4930.42
18985,4931.6406
18986,4931.0303
18987,4931.3354
18988,4932.556
18989,4930.725
18990,4931.6406
18991,4931.0303
18992,4931.0303
18993,4931.6406
18994,4930.725
18995,4930.725
18996,4931.946
18997,4931.0303
18998,4932.251
18999,4931.6406
19000,4931.3354
19001,4930.725
19002,4930.42
19003,4931.6406
19004,4931.0303
19005,4931.0303
19006,4931.0303
19007,4931.0303
19008,4931.0303
19009,4931.0303
19010,4931.3354
19011,4930.42
19012,4931.0303
19013,4931.946
19014,4931.3354
19015,4931.0303
19016,4930.725
19017,4930.42
19018,4931.3354
19019,4930.725
19020,4931.0303
19021,4931.3354
19022,4931.946
19023,4931.6406
19024,4931.0303
19025,4931.6406
19026,4931.3354
19027,4931.6406
19028,4931.3354
19029,4930.725
19030,4931.3354
19031,4931.3354
19032,4930.42
19033,4931.0303
19034,4931.0303
19035,4931.6406
19036,4931.0303
19037,4931.3354
19038,4931.6406
19039,4931.0303
19040,4931.6406
19041,4930.725
19042,4931.0303
19043,4931.0303
19044,4931.3354
19045,4931.3354
19046,4931.0303
19047,4931.0303
19048,4931.0303
19049,4931.6406
19050,4931.3354
19051,4930.1147
19052,4931.3354
19053,4931.3354
19054,4931.3354
19055,4931.3354
19056,4931.3354
19057,4930.42
19058,4930.42
19059,4931.3354
19060,4931.946
19061,4931.0303
19062,4931.0303
19063,4931.0303
19064,4931.0303
19065,4931.3354
19066,4931.0303
19067,4931.0303
19068,4931.0303
19069,4930.725
19070,4930.42
19071,4931.3354
19072,4931.0303
19073,4931.6406
19074,4931.3354
19075,4930.725
19076,4931.3354
19077,4930.42
19078,4929.8096
19079,4930.725
19080,4931.3354
19081,4931.0303
19082,4930.42
19083,4930.42
19084,4930.725
19085,4930.725
19086,4931.0303
19087,4931.3354
19088,4931.3354
19089,4931.0303
19090,4930.725
19091,4931.6406
19092,4930.725
19093,4930.42
19094,4931.6406
19095,4931.0303
19096,4931.0303
19097,4932.251
19098,4930.1147
19099,4931.6406
19100,4930.725
19101,4930.1147
19102,4931.0303
19103,4931.6406
19104,4931.6406
19105,4931.3354
19106,4931.946
19107,4930.1147
19108,4931.3354
19109,4931.3354
19110,4930.725
19111,4930.725
19112,4931.3354
19113,4931.3354
19114,4930.725
19115,4930.42
19116,4930.725
19117,4931.6406
19118,4930.725
19119,4931.3354
19120,4931.0303
19121,4930.725
19122,4931.3354
19123,4930.725
19124,4931.6406
19125,4930.725
19126,4931.0303
19127,4931.0303
19128,4931.0303
19129,4930.725
19130,4931.6406
19131,4931.3354
19132,4930.725
19133,4931.0303
19134,4931.0303
19135,4930.42
19136,4931.6406
19137,4931.6406
19138,4931.0303
19139,4931.0303
19140,4931.3354
19141,4931.0303
19142,4931.0303
19143,4931.0303
19144,4932.251
19145,4931.3354
19146,4931.6406
19147,4931.6406
19148,4930.725
19149,4931.946
19150,4931.6406
19151,4931.0303
19152,4931.0303
19153,4931.946
19154,4931.3354
19155,4930.42
19156,4931.3354
19157,4930.725
19158,4931.3354
19159,4930.725
19160,4930.42
19161,4931.0303
19162,4931.0303
19163,4930.42
19164,4931.0303
19165,4930.725
19166,4930.725
19167,4932.251
19168,4931.0303
19169,4931.3354
19170,4929.8096
19171,4931.6406
19172,4931.3354
19173,4931.946
19174,4930.42
19175,4931.0303
19176,4930.725
19177,4931.6406
19178,4931.0303
19179,4931.3354
19180,4931.6406
19181,4931.6406
19182,4931.6406
19183,4931.0303
19184,4930.725
19185,4930.725
19186,4931.0303
19187,4930.725
19188,4930.725
19189,4930.725
19190,4931.946
19191,4931.6406
19192,4931.0303
19193,4932.556
19194,4931.0303
19195,4931.6406
19196,4930.725
19197,4931.0303
19198,4931.6406
19199,4931.6406
19200,4930.725
19201,4930.42
19202,4931.3354
19203,4931.0303
19204,4931.0303
19205,4930.725
19206,4931.3354
19207,4930.1147
19208,4930.725
19209,4931.3354
19210,4931.0303
19211,4931.0303
19212,4931.0303
19213,4931.0303
19214,4931.0303
19215,4931.6406
19216,4931.3354
19217,4931.3354
19218,4931.0303
19219,4931.3354
19220,4931.0303
19221,4930.725
19222,4931.6406
19223,4931.946
19224,4930.725
19225,4931.3354
19226,4931.0303
19227,4931.0303
19228,4931.0303
19229,4931.0303
19230,4931.6406
19231,4931.3354
19232,4931.6406
19233,4930.725
19234,4931.3354
19235,4930.725
19236,4932.251
19237,4931.6406
19238,4931.0303
19239,4931.0303
19240,4930.42
19241,4931.6406
19242,4930.725
19243,4930.725
19244,4931.0303
19245,4930.42
19246,4930.725
19247,4931.3354
19248,4931.0303
19249,4931.0303
19250,4931.3354
19251,4930.725
19252,4930.725
19253,4931.3354
19254,4931.0303
19255,4930.42
19256,4929.199
19257,4931.3354
19258,4931.3354
19259,4930.725
19260,4931.6406
19261,4931.3354
19262,4931.0303
19263,4931.0303
19264,4931.6406
19265,4931.3354
19266,4930.42
19267,4930.725
19268,4932.251
19269,4931.0303
19270,4931.0303
19271,4931.0303
19272,4931.3354
19273,4931.0303
19274,4931.0303
19275,4931.0303
19276,4930.42
19277,4930.725
19278,4931.6406
19279,4930.725
19280,4930.725
19281,4930.725
19282,4931.0303
19283,4930.42
19284,4931.3354
19285,4930.725
19286,4931.6406
19287,4930.42
19288,4931.3354
19289,4930.725
19290,4931.3354
19291,4931.0303
19292,4930.725
19293,4931.3354
19294,4931.6406
19295,4930.1147
19296,4931.0303
19297,4931.6406
19298,4931.3354
19299,4930.725
19300,4931.3354
19301,4931.0303
19302,4931.0303
19303,4931.0303
19304,4931.3354
19305,4931.0303
19306,4930.42
19307,4931.6406
19308,4931.6406
19309,4931.3354
19310,4930.725
19311,4931.6406
19312,4931.0303
19313,4931.0303
19314,4931.3354
19315,4931.3354
19316,4930.42
19317,4931.6406
19318,4931.6406
19319,4932.251
19320,4930.725
19321,4930.725
19322,4931.946
19323,4931.6406
19324,4931.0303
19325,4931.3354
19326,4929.199
19327,4931.0303
19328,4931.3354
19329,4931.3354
19330,4931.0303
19331,4930.42
19332,4930.1147
19333,4931.6406
19334,4930.42
19335,4931.6406
19336,4931.0303
19337,4931.0303
19338,4931.6406
19339,4931.3354
19340,4930.725
19341,4930.42
19342,4931.6406
19343,4931.946
19344,4933.1665
19345,4931.3354
19346,4930.42
19347,4930.725
19348,4931.3354
19349,4930.725
19350,4931.6406
19351,4930.42
19352,4930.725
19353,4931.946
19354,4931.3354
19355,4930.725
19356,4931.6406
19357,4931.0303
19358,4930.725
19359,4931.6406
19360,4931.3354
19361,4930.725
19362,4931.3354
19363,4931.946
19364,4931.0303
19365,4931.3354
19366,4931.0303
19367,4930.725
19368,4931.946
19369,4931.3354
19370,4931.3354
19371,4931.3354
19372,4931.3354
19373,4931.6406
19374,4931.0303
19375,4930.42
19376,4931.0303
19377,4931.0303
19378,4931.6406
19379,4931.3354
19380,4930.1147
19381,4931.3354
19382,4930.1147
19383,4931.3354
19384,4931.0303
19385,4931.3354
19386,4931.0303
19387,4930.725
19388,4929.8096
19389,4930.725
19390,4931.0303
19391,4930.725
19392,4931.6406
19393,4930.725
19394,4931.3354
19395,4929.8096
19396,4931.946
19397,4931.3354
19398,4930.725
19399,4931.6406
19400,4931.6406
19401,4931.0303
19402,4931.0303
19403,4931.3354
19404,4931.6406
19405,4931.0303
19406,4930.725
19407,4930.42
19408,4931.0303
19409,4931.0303
19410,4930.42
19411,4931.6406
19412,4931.0303
19413,4931.0303
19414,4932.251
19415,4930.42
19416,4931.0303
19417,4931.3354
19418,4931.3354
19419,4931.6406
19420,4931.3354
19421,4931.3354
19422,4931.3354
19423,4931.0303
19424,4931.0303
19425,4931.3354
19426,4931.0303
19427,4931.0303
19428,4931.0303
19429,4931.0303
19430,4931.0303
19431,4931.3354
19432,4931.3354
19433,4930.42
19434,4931.3354
19435,4930.725
19436,4931.6406
19437,4931.3354
19438,4931.3354
19439,4930.1147
19440,4931.3354
19441,4931.0303
19442,4931.946
19443,4931.0303
19444,4930.42
19445,4930.725
19446,4931.0303
19447,4931.0303
19448,4930.725
19449,4930.725
19450,4931.946
19451,4931.6406
19452,4932.251
19453,4930.42
19454,4931.0303
19455,4931.3354
19456,4930.725
19457,4931.946
19458,4930.725
19459,4931.3354
19460,4930.725
19461,4931.946
19462,4930.725
19463,4931.6406
19464,4931.3354
19465,4930.725
19466,4931.946
19467,4931.0303
19468,4931.0303
19469,4931.3354
19470,4931.0303
19471,4930.725
19472,4930.725
19473,4931.3354
19474,4931.6406
19475,4931.0303
19476,4930.42
19477,4931.3354
19478,4931.3354
19479,4930.725
19480,4930.725
19481,4931.6406
19482,4931.6406
19483,4931.3354
19484,4931.0303
19485,4930.725
19486,4931.6406
19487,4931.0303
19488,4931.0303
19489,4931.0303
19490,4930.725
19491,4930.1147
19492,4930.725
19493,4930.42
19494,4930.725
19495,4930.42
19496,4931.0303
19497,4931.0303
19498,4931.3354
19499,4931.0303
19500,4930.42
19501,4929.5044
19502,4930.725
19503,4931.3354
19504,4931.6406
19505,4931.0303
19506,4931.6406
19507,4930.42
19508,4931.0303
19509,4931.0303
19510,4930.1147
19511,4931.0303
19512,4931.946
19513,4931.3354
19514,4931.0303
19515,4931.6406
19516,4931.3354
19517,4931.3354
19518,4930.725
19519,4931.3354
19520,4931.0303
19521,4931.946
19522,4931.946
19523,4931.3354
19524,4931.946
19525,4930.42
19526,4930.1147
19527,4930.725
19528,4931.3354
19529,4931.3354
19530,4930.725
19531,4930.725
19532,4930.42
19533,4930.725
19534,4930.725
19535,4931.3354
19536,4930.42
19537,4931.3354
19538,4931.3354
19539,4931.6406
19540,4930.725
19541,4931.946
19542,4931.0303
19543,4931.0303
19544,4931.6406
19545,4930.725
19546,4932.251
19547,4931.6406
19548,4931.3354
19549,4931.0303
19550,4931.6406
19551,4931.3354
19552,4931.3354
19553,4931.3354
19554,4931.3354
19555,4931.6406
19556,4930.725
19557,4931.3354
19558,4930.42
19559,4931.6406
19560,4931.3354
19561,4931.0303
19562,4930.725
19563,4931.6406
19564,4930.42
19565,4930.725
19566,4930.725
19567,4931.0303
19568,4931.6406
19569,4930.725
19570,4931.0303
19571,4930.725
19572,4930.42
19573,4932.251
19574,4931.3354
19575,4930.1147
19576,4930.725
19577,4930.1147
19578,4931.3354
19579,4931.6406
19580,4931.0303
19581,4931.6406
19582,4931.3354
19583,4931.0303
19584,4931.946
19585,4931.0303
19586,4931.0303
19587,4930.725
19588,4930.725
19589,4931.6406
19590,4931.6406
19591,4932.251
19592,4931.6406
19593,4931.3354
19594,4930.725
19595,4931.946
19596,4931.0303
19597,4931.3354
19598,4931.3354
19599,4931.946
19600,4931.6406
19601,4930.725
19602,4931.0303
19603,4930.42
19604,4931.3354
19605,4931.3354
19606,4931.3354
19607,4931.0303
19608,4930.725
19609,4931.946
19610,4930.725
19611,4932.556
19612,4930.725
19613,4931.0303
19614,4930.42
19615,4931.0303
19616,4931.6406
19617,4930.725
19618,4931.3354
19619,4930.42
19620,4931.0303
19621,4931.3354
19622,4931.946
19623,4932.8613
19624,4931.6406
19625,4930.42
19626,4930.725
19627,4931.0303
19628,4931.6406
19629,4931.3354
19630,4931.946
19631,4931.6406
19632,4931.0303
19633,4930.725
19634,4930.725
19635,4930.725
19636,4931.3354
19637,4931.0303
19638,4931.3354
19639,4930.42
19640,4931.3354
19641,4930.725
19642,4931.3354
19643,4930.725
19644,4931.946
19645,4930.42
19646,4931.3354
19647,4930.42
19648,4931.3354
19649,4931.0303
19650,4931.0303
19651,4931.0303
19652,4930.725
19653,4930.725
19654,4930.725
19655,4931.3354
19656,4931.0303
19657,4930.42
19658,4930.725
19659,4931.3354
19660,4931.6406
19661,4932.556
19662,4930.725
19663,4930.725
19664,4931.0303
19665,4931.6406
19666,4930.42
19667,4931.946
19668,4931.3354
19669,4931.0303
19670,4930.725
19671,4930.725
19672,4931.0303
19673,4931.0303
19674,4931.6406
19675,4930.725
19676,4930.725
19677,4930.42
19678,4930.725
19679,4930.725
19680,4931.0303
19681,4930.725
19682,4931.0303
19683,4931.0303
19684,4931.0303
19685,4931.6406
19686,4930.725
19687,4931.0303
19688,4931.6406
19689,4930.42
19690,4930.1147
19691,4932.251
19692,4930.725
19693,4931.946
19694,4930.725
19695,4930.1147
19696,4930.725
19697,4930.725
19698,4931.0303
19699,4931.0303
19700,4931.0303
19701,4930.725
19702,4930.1147
19703,4930.42
19704,4930.725
19705,4931.6406
19706,4931.0303
19707,4930.42
19708,4932.251
19709,4931.6406
19710,4930.42
19711,4931.946
19712,4931.0303
19713,4931.0303
19714,4931.0303
19715,4931.0303
19716,4931.3354
19717,4931.3354
19718,4931.6406
19719,4930.725
19720,4930.725
19721,4931.0303
19722,4931.3354
19723,4931.0303
19724,4931.0303
19725,4931.0303
19726,4930.42
19727,4931.3354
19728,4931.0303
19729,4931.0303
19730,4931.6406
19731,4931.0303
19732,4931.0303
19733,4931.0303
19734,4931.0303
19735,4930.42
19736,4931.3354
19737,4931.3354
19738,4930.725
19739,4931.0303
19740,4931.0303
19741,4932.251
19742,4931.0303
19743,4931.6406
19744,4930.725
19745,4931.6406
19746,4931.3354
19747,4930.725
19748,4930.42
19749,4930.725
19750,4932.251
19751,4930.725
19752,4930.725
19753,4931.0303
19754,4931.3354
19755,4931.3354
19756,4930.1147
19757,4931.6406
19758,4931.0303
19759,4930.725
19760,4931.0303
19761,4931.946
19762,4930.42
19763,4931.3354
19764,4930.725
19765,4931.3354
19766,4931.0303
19767,4931.0303
19768,4931.3354
19769,4931.3354
19770,4930.1147
19771,4930.725
19772,4930.42
19773,4930.42
19774,4931.0303
19775,4931.3354
19776,4930.725
19777,4931.946
19778,4930.725
19779,4931.6406
19780,4931.3354
19781,4930.1147
19782,4931.0303
19783,4931.6406
19784,4931.0303
19785,4931.3354
19786,4930.725
19787,4931.6406
19788,4931.946
19789,4931.6406
19790,4930.1147
19791,4931.3354
19792,4931.3354
19793,4931.3354
19794,4931.3354
19795,4931.3354
19796,4931.3354
19797,4931.946
19798,4931.3354
19799,4931.3354
19800,4932.251
19801,4931.946
